id,weight
5728,1.61
5729,1.66
5730,0.41
5731,2.19
5732,2.26
5733,2.38
5734,2.2
5735,2.04
5736,1.92
5737,2.6
5738,2.62
5739,4.64
5741,1.86
5742,1.6
5745,1.13
5747,5.81
5762,7.53
5763,8.56
5764,8.43
5765,3.24
5779,3.32
5780,5.74
5793,9.46
5802,7.1
5827,6.04
5830,9.84
5834,7.7
5848,5.1
5849,8.83
5850,7.04
5855,5.41
5859,7.49
5919,7.61
5921,10.63
5929,5.22
5943,3.6
5944,3.24
5945,3.08
5946,3.1
5947,2.73
5948,2.66
5949,3.45
5950,4.64
5951,5.73
5952,6.04
5954,5.69
5956,3.92
5957,4.91
5958,5.69
5961,7.95
5962,7.93
5965,7.43
5966,6.67
5967,6.32
5969,6.01
5972,4.62
5973,4.94
5976,5.69
5978,5.86
5979,6.17
5980,6.81
5981,6.35
5982,6.37
5983,7.84
5984,6.27
5985,6.56
5986,6.73
5987,5.99
5988,6.18
5989,3.85
5990,4.48
5991,1.91
5992,5.84
5993,1.5
6035,1.53
6038,5.48
6039,5.57
6040,5.52
6041,9.26
6042,8.57
6043,8.73
6052,8.5
6053,8.49
6054,8.55
6055,7.14
6056,7.62
6070,2.31
6074,6.0
6075,9.37
6076,12.54
6077,11.08
6078,12.4
6079,11.11
6104,12.8
6105,12.8
6113,12.6
6203,5.2
6204,5.39
6205,5.48
6206,5.54
6208,9.8
6209,11.42
6210,9.11
6211,10.97
6212,12.95
6213,4.77
6214,2.87
6215,5.83
6216,4.99
6217,5.57
6218,3.61
6219,3.21
6220,2.02
6221,7.01
6222,12.49
6223,4.06
6225,1.5
6226,1.39
6227,1.75
6228,12.78
6229,3.17
6230,8.15
6234,5.5
6235,12.8
6236,3.58
6237,8.31
6239,6.43
6240,6.7
6242,9.35
6243,6.16
6244,5.61
6245,1.5
6247,3.2
6248,6.34
6249,3.89
6251,8.78
6259,5.5
6260,12.06
6261,12.08
6264,1.72
6265,5.79
6277,4.61
6281,7.3
6286,6.46
6288,8.15
6289,2.77
6293,5.3
6298,5.13
6315,9.43
6320,5.82
6321,1.96
6324,1.52
6325,2.45
6326,5.96
6330,5.58
6331,4.82
6332,4.33
6333,8.49
6334,8.49
6336,1.88
6337,6.74
6339,4.28
6347,8.88
6348,6.26
6364,11.26
6459,4.83
6478,5.92
6513,7.23
6515,6.18
6516,8.49
6517,3.41
6518,4.17
6519,5.33
6520,5.31
6521,6.8
6547,12.02
6548,7.9
6553,9.19
6554,8.5
6555,7.86
6556,6.69
6557,4.8
6560,8.1
6561,7.3
6562,7.81
6564,9.13
6567,6.57
6568,6.92
6581,2.14
6582,6.64
6583,6.64
6588,9.36
6589,11.94
6590,12.33
6591,9.9
6593,6.02
6598,3.84
6599,6.02
6600,7.56
6601,7.56
6603,11.35
6616,1.33
6622,8.53
6623,7.2
6669,1.72
6670,7.46
6672,4.51
6673,4.54
6674,9.7
6678,9.25
6679,10.03
6680,10.26
6681,12.21
6682,11.55
6695,5.31
6697,1.53
6698,9.47
6727,7.76
6730,1.95
6731,5.42
6732,12.11
6739,6.75
6771,6.4
6772,6.39
6784,5.0
6785,3.06
6786,5.81
6787,4.6
6788,4.24
6789,5.62
6790,5.48
6791,7.69
6792,6.59
6793,5.87
6810,6.5
6811,7.57
6812,7.72
6813,7.92
6814,7.8
6815,7.93
6816,7.0
6817,3.86
6818,3.85
6819,6.82
6820,3.63
6821,5.96
6822,5.68
6824,5.53
6827,9.68
6896,1.44
6899,6.69
6901,9.79
6903,4.99
6904,4.38
6915,3.38
6916,12.7
6920,12.7
6922,8.12
6924,8.38
