id,min,max,mean
5986,-10,0,-5.0
5987,10,80,45.0
5988,-20,0,-10.0
5989,40,120,80.0
5990,-20,0,-10.0
5991,20,60,40.0
5992,-20,0,-10.0
5993,20,90,55.0
6035,-30,0,-15.0
6038,-20,0,-10.0
6039,-10,0,-5.0
6040,-20,0,-10.0
6041,50,70,60.0
6042,30,70,50.0
6043,50,70,60.0
6052,10,30,20.0
6053,20,30,25.0
6054,20,50,35.0
6055,10,50,30.0
6056,10,50,30.0
6070,-20,10,-5.0
6074,0,20,10.0
6075,50,60,55.0
6076,-20,10,-5.0
6077,-10,10,0.0
6078,-20,0,-10.0
6079,-10,10,0.0
6104,-20,0,-10.0
6105,-20,0,-10.0
6113,-10,0,-5.0
6203,0,50,25.0
6204,0,30,15.0
6205,0,40,20.0
6206,0,30,15.0
6208,-10,20,5.0
6209,-10,10,0.0
6210,-10,10,0.0
6211,-10,10,0.0
6212,-20,10,-5.0
6213,0,40,20.0
6214,-10,30,10.0
6215,0,40,20.0
6216,10,40,25.0
6217,0,30,15.0
6218,-10,20,5.0
6219,0,20,10.0
6220,-10,20,5.0
6221,10,30,20.0
6222,-20,10,-5.0
6223,0,30,15.0
6225,-10,20,5.0
6226,-10,20,5.0
6227,-20,0,-10.0
6228,-20,10,-5.0
6229,-20,0,-10.0
6230,-10,10,0.0
6234,0,40,20.0
6235,-20,10,-5.0
6236,40,40,40.0
6237,-20,0,-10.0
6239,-20,0,-10.0
6240,0,40,20.0
6242,-10,0,-5.0
6243,0,30,15.0
6244,0,30,15.0
6245,-20,10,-5.0
6247,-10,50,20.0
6248,10,30,20.0
6249,-20,0,-10.0
6251,-10,10,0.0
6259,0,40,20.0
6260,-20,0,-10.0
6261,-20,0,-10.0
6264,-10,20,5.0
6265,20,30,25.0
6277,20,40,30.0
6281,0,30,15.0
6286,0,20,10.0
6288,10,50,30.0
6289,-10,20,5.0
6293,0,20,10.0
6298,10,30,20.0
6315,-10,10,0.0
6320,-30,0,-15.0
6321,-10,30,10.0
6324,-10,20,5.0
6325,-10,40,15.0
6326,20,40,30.0
6330,0,20,10.0
6331,-10,40,15.0
6332,-20,0,-10.0
6333,-20,0,-10.0
6334,-20,10,-5.0
6336,-10,20,5.0
6337,-10,10,0.0
6339,-10,10,0.0
6347,-30,30,0.0
6348,0,30,15.0
6364,-20,0,-10.0
6459,-20,0,-10.0
6478,10,20,15.0
6513,0,20,10.0
6515,20,50,35.0
6516,20,30,25.0
6517,30,50,40.0
6518,-20,20,0.0
6519,-20,20,0.0
6520,0,40,20.0
6521,20,40,30.0
6547,-20,30,5.0
6548,-20,0,-10.0
6553,-10,20,5.0
6554,10,30,20.0
6555,20,50,35.0
6556,20,40,30.0
6557,20,40,30.0
6560,-30,20,-5.0
6561,-30,20,-5.0
6562,10,30,20.0
6564,-10,20,5.0
6567,-30,0,-15.0
6568,0,30,15.0
6581,-10,10,0.0
6582,0,30,15.0
6583,0,30,15.0
6588,-10,10,0.0
6589,-10,0,-5.0
6590,-20,10,-5.0
6591,-20,0,-10.0
6593,30,70,50.0
6598,-20,0,-10.0
6599,-30,0,-15.0
6600,-20,0,-10.0
6601,-20,10,-5.0
6603,-20,0,-10.0
6616,-20,20,0.0
6622,50,50,50.0
6623,30,70,50.0
6669,-20,0,-10.0
6670,20,40,30.0
6672,0,20,10.0
6673,0,20,10.0
6674,-10,30,10.0
6678,-10,10,0.0
6679,-10,0,-5.0
6680,-10,0,-5.0
6681,-20,0,-10.0
6682,-20,0,-10.0
6695,0,40,20.0
6697,-30,10,-10.0
6698,50,70,60.0
6727,30,70,50.0
6730,-10,0,-5.0
6731,-10,0,-5.0
6732,-20,10,-5.0
6739,20,40,30.0
6771,-30,10,-10.0
6772,0,20,10.0
6784,0,40,20.0
6785,-10,40,15.0
6786,0,50,25.0
6787,20,40,30.0
6788,-10,10,0.0
6789,-20,0,-10.0
6790,0,40,20.0
6791,-10,10,0.0
6792,10,40,25.0
6793,-40,0,-20.0
6810,0,30,15.0
6811,10,30,20.0
6812,10,40,25.0
6813,10,30,20.0
6814,10,40,25.0
6815,10,50,30.0
6816,10,30,20.0
6817,20,60,40.0
6818,20,60,40.0
6819,20,40,30.0
6820,0,40,20.0
6821,20,50,35.0
6822,0,30,15.0
6824,40,50,45.0
6827,-10,0,-5.0
6896,-10,10,0.0
6899,40,50,45.0
6901,-10,30,10.0
6903,40,50,45.0
6904,40,60,50.0
6915,-10,0,-5.0
6916,-20,10,-5.0
6920,-20,10,-5.0
6922,20,50,35.0
6924,10,30,20.0
6925,20,40,30.0
6926,20,50,35.0
